Fecha,Dominio,PorcentajeTexto,IP,CorreoConTLS,ArchivosAdjuntosPeligrosos,OfertasIrreales,UrlsIndexados,ImagenesCodigoOculto,HeaderRemitenteFalso,ContenidoSensible,Etiqueta
2023-03-22,empresa.org,0.67,134.237.163.79,True,False,False,http://timyp.oferta.com,False,False,False,0
2023-01-29,empresa.org,0.15,54.159.111.88,False,False,True,http://vcyon.com,False,False,False,0
2023-06-14,aol.com,0.39,232.161.229.156,False,True,False,http://fbxlf.discountzone.org,False,False,True,1
2023-04-01,gmail.com,0.77,248.103.36.28,False,False,True,http://cnlcn.com,True,True,False,0
2023-04-19,securepay.net,0.37,189.215.249.233,False,False,False,http://skhtf.fakeprize.xyz,False,False,True,1
2023-07-08,exito.com,0.6,44.21.13.190,False,False,False,http://owgng.superdeal.shop,False,False,False,0
2023-12-09,empresa.org,0.5,16.145.29.17,True,False,False,http://uvqcc.com,False,False,False,0
2023-10-17,yahoo.com,0.43,168.163.116.46,True,False,False,http://ovsse.com,False,True,True,1
2023-08-31,fakebank.co,0.59,19.193.212.103,False,True,True,https://gmzjd.clickhere.biz,False,True,False,1
2023-06-11,exito.com,0.57,203.161.253.54,True,False,False,https://pbexk.secure.org,False,False,False,0
2023-06-27,freemail.xyz,0.39,223.39.145.32,True,False,False,http://vnnlu.com,False,False,True,0
2023-07-26,freemail.xyz,0.93,161.141.8.6,True,True,False,http://gmybl.com,False,False,False,0
2023-07-03,tutanota.com,0.68,220.45.38.72,False,True,True,https://inuuq.fakeprize.xyz,True,False,True,1
2023-05-02,freemail.xyz,0.49,156.90.219.20,False,False,False,https://piqgs.investcrypto.pro,True,False,True,1
2023-11-08,empresa.org,0.48,10.245.1.127,False,False,True,http://nejah.bank.com,False,False,False,0
2023-09-29,empresa.org,0.92,206.90.189.244,True,True,False,http://czadu.com,True,False,True,0
2023-05-24,hotmail.com,0.44,235.6.24.192,False,False,True,http://hizra.com,True,False,True,1
2023-12-25,empresa.org,0.8,213.209.102.101,True,False,False,https://ukqnx.oferta.com,False,False,True,0
2023-12-08,gmail.com,0.82,36.207.171.138,False,False,True,http://voije.com,False,True,True,1
2023-01-17,exito.com,0.56,182.65.32.111,True,False,False,https://eyvxb.secure.org,False,False,False,0
2023-12-06,zoho.com,0.54,67.252.194.134,True,True,False,http://zncmu.couponfast.info,True,True,False,1
2023-01-25,yahoo.com,0.53,118.24.189.156,False,False,True,https://bewvd.superdeal.shop,True,False,True,1
2023-11-16,exit0.com,0.27,28.122.89.201,True,True,True,http://lmxet.com,False,False,False,1
2023-10-29,aol.com,0.52,219.111.167.168,True,False,True,https://umdxv.clickhere.biz,False,False,False,0
2023-09-15,exito.com,0.93,47.17.59.37,True,False,False,https://ciykk.secure-login.co,False,False,False,0
2023-09-28,exito.com,0.86,252.155.28.179,True,False,False,https://bkexe.fakeprize.xyz,False,False,False,0
2023-06-10,hotmail.com,0.23,140.96.111.51,True,True,True,http://hxdeb.com,False,False,False,1
2023-07-02,noticiaslive.co,0.9,39.111.229.41,True,False,True,https://smrcm.bank.com,False,False,False,0
2023-02-08,yahoo.com,0.56,37.0.21.252,True,False,False,https://zrodt.freemoney.biz,False,False,True,0
2023-12-07,gmail.com,0.75,106.80.36.114,True,True,False,http://xtcuj.com,False,True,True,0
2023-06-25,freemail.xyz,0.31,249.100.203.121,True,True,True,http://huexc.com,True,True,True,1
2023-12-18,freemail.xyz,0.15,116.243.84.23,True,True,True,http://nnfws.com,True,False,True,0
2023-03-19,protonmail.com,0.78,185.1.140.102,False,False,False,https://pxmhu.bank.com,False,True,False,0
2023-03-03,hotmail.com,0.86,79.49.166.83,False,False,False,http://rfxwf.com,False,True,True,0
2023-06-23,yahoo.com,0.42,107.215.185.136,True,False,False,http://xrraf.com,True,True,True,1
2023-08-17,empresa.org,0.36,255.137.237.104,True,False,False,http://tgomh.com,True,False,False,0
2023-11-11,hotmail.com,0.72,27.74.72.10,False,True,False,http://xdctu.com,True,True,False,0
2023-05-31,trabajo-rápido.org,0.39,32.46.199.4,False,True,True,http://usyaf.freemoney.biz,True,False,False,1
2023-05-19,zoho.com,0.77,239.7.88.49,True,False,False,http://yftde.malicious.co,False,False,False,0
2023-08-10,exit0.com,0.57,70.105.2.52,False,False,False,http://bkdxn.com,True,True,True,0
2023-01-29,tutanota.com,0.87,232.100.240.249,True,False,True,https://cevcs.oferta.com,False,False,True,0
2023-07-20,zoho.com,0.38,116.82.100.137,False,True,True,https://pncjx.fakeprize.xyz,True,False,True,1
2023-12-01,hotmail.com,0.65,242.156.165.239,False,False,True,http://sujmh.com,True,True,False,0
2023-10-03,freemail.xyz,0.24,148.240.186.211,False,False,True,http://dermx.com,True,True,False,0
2023-04-16,freemail.xyz,0.58,90.143.93.28,False,True,True,https://tsmhi.malicious.co,False,True,False,1
2023-05-25,secure-mail.net,0.46,127.191.212.32,True,False,False,http://yyjoq.oferta.com,False,False,False,0
2023-03-10,exit0.com,0.17,159.49.9.170,False,True,False,http://itxfp.getprize.store,True,True,False,1
2023-02-23,exit0.com,0.27,44.243.6.150,True,False,False,http://wldrm.com,True,True,False,1
2023-01-15,gmail.com,0.67,205.223.102.174,True,False,False,http://fnazv.bank.com,True,False,False,0
2023-04-29,empresa.org,0.19,35.252.8.235,True,True,False,https://dcrim.clickhere.biz,True,False,True,1
2023-02-19,yahoo.com,0.8,37.244.47.244,True,False,True,https://euzdg.discountzone.org,False,True,True,0
2023-11-14,aol.com,0.68,73.15.36.187,True,False,True,https://dofhd.lottery.win,True,True,False,1
2023-11-26,empresa.org,0.84,184.109.217.156,True,False,False,https://auezg.fakeprize.xyz,False,False,False,0
2023-04-25,freemail.xyz,0.2,25.61.79.70,False,True,True,http://esedi.fakeprize.xyz,True,True,True,1
2023-02-16,fakebank.co,0.63,3.92.211.167,False,True,False,http://ajxaz.freegift.io,False,False,True,1
2023-08-10,yahoo.com,0.77,20.25.168.51,False,True,False,http://qcryg.com,False,False,False,0
2023-10-29,aol.com,0.55,182.220.118.117,False,False,False,http://nnddn.oferta.com,False,False,False,0
2023-12-15,exit0.com,0.69,2.99.53.10,False,True,False,http://udewe.com,True,True,True,1
2023-08-08,exit0.com,0.17,220.245.218.58,True,False,True,http://qnwed.com,False,False,True,0
2023-12-04,noticiaslive.co,0.62,60.136.243.29,False,False,True,http://kpexl.malicious.co,True,False,False,1
2023-12-23,mail.com,0.52,144.228.235.35,True,False,False,http://mnvhp.bank.com,False,False,False,0
2024-01-01,tutanota.com,0.87,174.225.171.66,True,False,False,http://feqjt.superdeal.shop,False,False,False,0
2023-03-16,outlook.com,0.89,72.156.25.139,True,False,False,https://dhvld.promo.net,False,False,True,0
2023-03-19,exito.com,0.45,156.156.238.16,True,False,False,http://bqtou.getprize.store,True,False,True,0
2023-12-08,noticiaslive.co,0.17,71.220.244.24,False,True,False,http://xckoz.investcrypto.pro,True,True,True,1
2023-07-03,freemail.xyz,0.65,72.17.191.76,True,False,False,http://cplup.com,False,False,True,0
2023-07-23,tutanota.com,0.94,52.200.189.15,True,False,False,https://ducrf.secure.org,False,False,False,0
2023-12-19,exito.com,0.54,175.15.76.108,False,False,False,https://rywig.fakeprize.xyz,False,False,True,0
2023-02-19,fakebank.co,0.6,8.68.82.53,False,True,True,http://rmxlk.phishing-page.net,True,False,True,1
2023-06-05,icloud.com,0.63,195.53.99.46,True,True,False,https://tsgqb.secure.org,False,False,False,0
2023-08-03,icloud.com,0.52,35.41.53.218,False,False,False,https://msskb.freemoney.biz,False,False,False,0
2023-12-31,gmail.com,0.51,251.82.71.198,True,False,False,https://wrsrx.oferta.com,False,False,False,0
2023-02-28,aol.com,0.45,108.35.145.198,False,False,False,http://gucsk.secure-login.co,False,True,False,1
2023-03-29,hotmail.com,0.7,150.16.75.28,False,False,True,http://atcvd.com,True,False,True,1
2023-10-10,outlook.com,0.94,85.7.69.168,False,False,False,http://otsee.freemoney.biz,False,False,False,0
2023-06-08,hotmail.com,0.24,143.253.100.181,False,False,True,http://emjeq.com,False,True,True,0
2023-05-28,empresa.org,0.79,158.103.3.234,True,False,False,http://vesav.getprize.store,False,False,False,0
2023-08-13,yahoo.com,0.91,44.76.136.6,False,False,True,http://qvfoh.com,True,True,False,1
2023-04-12,empresa.org,0.57,94.43.210.169,True,False,False,https://fmpxv.superdeal.shop,False,False,False,0
2023-10-27,empresa.org,0.42,253.54.161.122,False,True,True,http://oewiw.com,True,True,True,0
2023-12-03,icloud.com,0.78,26.77.48.24,True,False,False,http://bzxjl.oferta.com,False,False,True,0
2023-12-23,yahoo.com,0.16,205.108.215.78,False,True,False,http://rnnyw.com,False,True,True,1
2023-08-16,tutanota.com,0.66,84.113.168.164,False,True,True,https://nepwe.superdeal.shop,True,True,True,1
2023-03-26,freemail.xyz,0.51,115.252.121.45,True,False,True,http://zymfc.fakeprize.xyz,False,True,False,1
2023-11-14,empresa.org,0.39,176.220.157.108,True,False,True,http://xrvbq.com,False,True,True,0
2023-05-15,aol.com,0.29,157.148.224.223,True,True,True,http://upnuz.phishing-page.net,True,False,False,1
2023-11-21,gmail.com,0.86,57.159.236.21,True,False,True,http://lnfcc.com,True,False,True,0
2023-09-04,hotmail.com,0.61,232.46.93.120,False,True,True,https://wjoxz.couponfast.info,True,True,False,1
2023-08-03,exito.com,0.68,121.178.132.64,True,False,False,http://aiknf.promo.net,False,False,False,0
2023-10-04,icloud.com,0.67,21.191.55.206,True,False,True,https://kztmm.secure-login.co,True,False,True,1
2023-11-08,exito.com,0.61,223.98.163.192,True,True,True,https://kjyie.superdeal.shop,True,True,False,1
2023-07-21,gmail.com,0.46,235.80.220.51,False,False,True,https://qplar.freegift.io,False,False,False,0
2023-10-29,gmail.com,0.77,172.53.67.176,True,False,False,http://dpacp.bank.com,False,False,False,0
2023-06-19,yahoo.com,0.82,137.65.71.215,True,False,False,https://qfrgv.promo.net,False,True,False,0
2023-12-05,empresa.org,0.36,220.60.72.144,False,True,False,http://rrbsp.com,True,True,False,1
2023-12-07,exit0.com,0.66,77.194.217.63,False,False,False,http://clsay.malicious.co,True,False,True,1
2023-12-18,trabajo-rápido.org,0.36,233.210.149.230,False,False,True,https://fjnqs.phishing-page.net,False,True,False,1
2023-06-16,noticiaslive.co,0.68,209.43.185.220,False,True,False,https://llney.fakeprize.xyz,False,False,True,1
2023-12-28,securepay.net,0.68,158.45.55.177,True,True,True,https://mehhr.superdeal.shop,True,True,False,1
2023-11-13,empresa.org,0.59,66.226.89.68,False,False,True,http://sxhhf.com,False,True,False,1
2023-11-25,aol.com,0.23,7.239.119.93,False,True,True,https://ydrkn.promo.net,True,False,False,1
2023-03-23,yahoo.com,0.51,61.113.115.221,True,False,False,http://vhkls.secure.org,False,True,False,0
2023-11-08,tutanota.com,0.58,77.226.24.21,False,False,True,http://ajqdi.freemoney.biz,True,False,True,1
2023-06-06,mail.com,0.53,90.54.131.199,False,False,True,http://rvhhx.getprize.store,True,True,True,1
2023-03-04,empresa.org,0.77,88.188.239.109,True,False,False,http://mfmbk.secure-login.co,False,False,False,0
2023-05-03,yahoo.com,0.3,25.44.194.144,True,False,True,http://nzrws.com,True,False,True,1
2023-09-22,empresa.org,0.69,114.169.178.112,False,True,True,https://ainkl.freemoney.biz,True,True,True,1
2023-02-15,yahoo.com,0.28,92.105.89.208,False,False,False,https://gyfvv.phishing-page.net,True,True,True,1
2023-06-16,hotmail.com,0.57,131.91.19.19,False,True,False,http://duolw.com,False,False,False,1
2023-09-03,trabajo-rápido.org,0.22,117.250.230.133,False,False,True,http://hrjjl.lottery.win,True,True,False,1
2023-01-13,ofertas123.com,0.8,78.135.244.214,True,False,False,http://hhoxi.bank.com,False,False,False,0
2023-01-28,fakebank.co,0.48,68.132.102.242,False,False,False,https://dirxo.oferta.com,False,False,False,0
2023-07-02,exito.com,0.52,253.207.249.6,True,False,False,http://biywy.oferta.com,True,False,False,0
2023-10-31,icloud.com,0.7,98.35.6.126,False,True,True,https://tmymr.promo.net,True,True,True,1
2023-12-31,outlook.com,0.59,77.8.32.28,True,False,False,http://mwjfc.oferta.com,False,False,False,0
2023-07-24,exit0.com,0.62,112.243.225.200,False,True,False,http://ovjdr.com,True,True,False,0
2023-11-22,trabajo-rápido.org,0.46,159.144.171.188,True,True,True,https://hrddm.couponfast.info,True,True,True,1
2023-04-01,trabajo-rápido.org,0.94,236.174.114.130,True,False,False,https://onkyo.bank.com,False,False,False,0
2023-05-26,aol.com,0.31,18.134.90.61,False,True,False,http://jbmah.freegift.io,False,True,True,1
2023-11-11,secure-mail.net,0.95,217.57.244.193,True,False,True,https://qjpgx.freemoney.biz,False,False,False,0
2023-02-20,yahoo.com,0.69,219.110.119.25,False,True,False,http://sjtdf.lottery.win,False,True,False,1
2023-06-17,exito.com,0.73,248.16.27.171,True,True,False,https://bpnrt.superdeal.shop,True,False,False,0
2023-09-06,exit0.com,0.77,114.240.210.144,False,True,False,http://vdlxv.com,True,False,True,0
2023-12-05,exit0.com,0.47,132.74.223.85,True,True,False,http://xoohn.com,True,True,False,0
2023-10-18,ofertas123.com,0.67,174.0.154.255,False,True,True,http://kxopa.freegift.io,True,True,False,1
2023-03-11,fakebank.co,0.63,23.96.239.109,True,False,False,http://qdjub.freemoney.biz,False,True,True,1
2023-06-17,exit0.com,0.17,154.248.146.212,True,True,True,http://fywkz.com,False,False,False,1
2023-04-09,freemail.xyz,0.14,243.217.232.116,False,True,False,http://fkfzo.secure-login.co,True,False,True,1
2023-12-03,empresa.org,0.93,204.152.97.37,True,False,True,http://tpydy.com,False,False,True,0
2023-09-11,freemail.xyz,0.79,12.102.179.242,False,False,True,http://xamwu.com,True,True,False,0
2023-01-18,empresa.org,0.26,31.227.38.35,True,False,False,http://elfxq.com,True,False,True,0
2023-07-12,yahoo.com,0.59,127.73.224.162,True,False,False,https://prtof.freegift.io,True,False,False,0
2023-08-04,mail.com,0.18,200.30.112.40,False,True,True,http://bplfh.bank.com,False,True,False,1
2023-06-10,zoho.com,0.66,112.153.89.209,False,True,False,https://xkpjg.discountzone.org,True,True,True,1
2023-07-21,yahoo.com,0.75,192.178.224.214,True,False,False,http://armjc.com,True,False,False,1
2023-12-11,gmail.com,0.65,37.54.219.201,False,False,False,https://ndmkz.bank.com,False,False,False,0
2023-01-07,protonmail.com,0.45,189.217.99.78,True,False,False,http://rrhpk.promo.net,False,False,False,0
2023-12-12,protonmail.com,0.47,1.43.218.101,True,False,False,http://lswbz.promo.net,False,False,False,0
2023-05-24,secure-mail.net,0.57,213.116.208.161,False,False,False,http://wdmay.oferta.com,True,False,False,0
2023-11-14,exito.com,0.76,81.184.80.43,True,False,False,https://ljpqf.secure.org,False,False,False,0
2023-05-24,yahoo.com,0.86,62.46.59.127,True,False,False,http://ogqhd.superdeal.shop,False,False,False,0
2023-07-24,zoho.com,0.79,194.192.64.11,True,False,False,http://tvnte.malicious.co,False,False,False,0
2023-05-12,freemail.xyz,0.35,20.120.137.22,False,True,True,https://jvckb.secure-login.co,False,False,True,1
2023-12-25,secure-mail.net,0.49,115.95.133.55,False,False,False,http://kfdlo.secure-login.co,True,False,True,1
2023-03-05,exit0.com,0.21,199.91.18.100,True,False,False,http://yxlbg.com,False,True,False,0
2023-12-04,exito.com,0.85,114.156.152.121,True,False,False,https://imnur.secure.org,False,False,False,0
2023-08-27,empresa.org,0.86,153.222.98.244,True,False,False,http://duanw.com,True,False,False,1
2023-08-31,empresa.org,0.59,251.162.180.61,True,False,False,http://getea.com,True,False,False,1
2023-07-26,noticiaslive.co,0.43,136.157.196.225,True,True,True,http://jpisz.secure.org,False,False,True,1
2023-08-25,icloud.com,0.84,184.131.88.165,True,False,False,http://ooubo.promo.net,False,False,False,0
2023-11-25,hotmail.com,0.11,44.42.165.126,True,False,True,http://jskfu.com,True,True,True,1
2023-11-13,hotmail.com,0.59,91.192.42.129,False,False,True,http://afxow.com,False,False,False,0
2023-02-11,mail.com,0.68,86.228.84.230,True,False,False,https://omjyg.promo.net,False,False,False,0
2023-07-13,tutanota.com,0.77,210.126.144.36,True,False,False,http://vgboa.secure.org,True,False,False,0
2023-01-13,exito.com,0.59,157.44.215.157,False,True,True,http://zkfca.freegift.io,False,True,True,1
2023-11-14,outlook.com,0.8,1.24.39.75,True,False,False,https://wyjqe.freemoney.biz,True,False,False,0
2023-02-27,icloud.com,0.48,198.28.192.19,True,False,False,https://epjll.promo.net,False,False,True,0
2023-09-04,trabajo-rápido.org,0.52,193.213.134.81,False,False,True,https://nwsxy.fakeprize.xyz,False,False,True,1
2023-11-10,hotmail.com,0.84,244.202.229.72,True,True,False,http://gflgk.com,False,True,True,1
2023-05-12,mail.com,0.71,80.221.167.222,True,True,False,https://tvmcp.malicious.co,False,True,False,0
2023-05-30,zoho.com,0.26,213.243.144.69,False,True,False,https://cmzbj.freegift.io,False,True,True,1
2023-07-19,protonmail.com,0.4,232.21.228.222,False,True,False,http://bfffh.fakeprize.xyz,True,True,True,1
2023-08-30,empresa.org,0.62,197.232.142.82,False,True,False,https://cykad.getprize.store,True,False,False,1
2023-01-01,exit0.com,0.15,57.74.62.157,True,False,True,http://obnbh.com,True,True,True,0
2023-05-04,empresa.org,0.87,53.109.160.73,True,False,False,https://ykfju.bank.com,False,False,False,0
2023-05-21,mail.com,0.8,121.62.93.126,False,False,False,http://isxpt.promo.net,True,False,False,0
2023-09-19,yahoo.com,0.43,214.1.110.32,True,True,False,http://jzdtg.com,True,False,False,1
2023-12-03,empresa.org,0.26,41.137.222.89,False,False,True,https://sqglv.superdeal.shop,False,False,False,1
2023-07-04,hotmail.com,0.24,223.82.52.92,True,False,True,http://jsobs.com,True,False,True,1
2023-01-27,hotmail.com,0.56,107.62.47.14,False,False,False,http://roqqa.promo.net,False,False,False,0
2023-11-30,aol.com,0.62,103.240.32.163,True,False,True,https://iiohs.couponfast.info,False,False,False,1
2023-07-29,exito.com,0.28,8.29.197.238,False,True,True,https://tzlvg.couponfast.info,False,False,False,1
2023-10-25,fakebank.co,0.42,77.167.37.245,False,True,True,https://ofnfx.fakeprize.xyz,True,True,True,1
2023-09-28,yahoo.com,0.68,11.159.174.195,False,False,False,http://mfvpk.bank.com,False,False,False,0
2023-05-16,yahoo.com,0.59,78.81.175.143,True,False,False,https://zwphk.oferta.com,False,False,False,0
2023-11-12,yahoo.com,0.41,73.106.248.239,True,False,True,http://vhcqj.com,True,False,False,0
2023-09-13,freemail.xyz,0.21,230.68.228.247,True,True,True,http://jbksg.com,False,False,False,1
2023-02-20,exit0.com,0.76,47.57.84.181,False,False,False,http://cvfin.com,True,False,True,0
2023-01-30,hotmail.com,0.74,182.12.111.76,True,False,True,https://uqvzi.secure.org,False,False,False,0
2023-11-12,exit0.com,0.42,70.30.202.64,True,True,True,http://jwzzg.com,False,True,True,0
2023-05-14,hotmail.com,0.35,33.192.190.11,True,False,False,https://rkpgr.clickhere.biz,False,True,True,1
2023-11-01,gmail.com,0.2,139.142.138.25,True,True,False,http://gotrr.com,False,False,True,1
2023-03-14,zoho.com,0.55,22.27.56.181,False,False,True,https://hynkz.promo.net,False,False,False,0
2023-01-08,secure-mail.net,0.25,230.53.67.30,False,True,False,https://lorrj.investcrypto.pro,False,False,True,1
2023-06-25,empresa.org,0.11,157.62.20.195,False,False,True,http://yjuiy.com,True,False,True,1
2023-11-24,zoho.com,0.91,156.109.132.93,True,False,False,http://vdzyt.freegift.io,False,False,True,0
2023-01-03,yahoo.com,0.12,221.124.252.96,True,True,False,http://vvhxz.com,False,True,False,0
2023-06-12,exito.com,0.61,56.49.6.172,False,False,True,https://dbrpo.discountzone.org,False,True,False,1
2023-07-15,securepay.net,0.56,205.25.122.104,False,True,True,http://fxbht.secure-login.co,True,True,True,1
2023-02-23,gmail.com,0.46,149.254.192.1,False,False,True,http://ghijj.com,True,True,False,0
2023-07-24,hotmail.com,0.11,64.62.38.46,False,True,False,https://fntkb.clickhere.biz,False,False,True,1
2023-08-17,secure-mail.net,0.28,18.236.160.158,False,True,False,https://jsytg.secure-login.co,False,True,False,1
2023-09-18,gmail.com,0.67,249.93.240.66,True,True,True,http://dygdf.bank.com,True,False,False,1
2023-01-16,yahoo.com,0.77,13.9.46.245,True,False,False,http://axnww.com,False,False,False,1
2023-07-07,hotmail.com,0.83,11.89.16.107,False,True,False,https://reshb.promo.net,False,False,False,0
2023-07-21,empresa.org,0.53,98.11.43.136,True,False,False,http://tjiuc.com,False,False,True,1
2023-03-10,tutanota.com,0.13,210.216.197.61,False,True,False,http://ovjkz.freemoney.biz,True,False,False,1
2023-10-27,outlook.com,0.78,14.220.225.224,True,True,False,https://xrfqh.secure.org,False,False,False,0
2023-07-10,exito.com,0.48,6.155.34.94,False,False,False,https://gphtd.investcrypto.pro,False,False,True,0
2023-06-07,yahoo.com,0.16,62.163.161.45,True,False,True,http://ohihz.com,True,False,False,1
2023-11-02,fakebank.co,0.39,223.48.206.234,True,False,True,http://ahsyh.fakeprize.xyz,False,False,True,1
2023-09-24,noticiaslive.co,0.13,189.87.21.245,False,True,True,http://dkaqq.secure-login.co,True,True,True,1
2023-10-27,exit0.com,0.38,36.116.34.200,True,False,True,http://gaxmn.com,True,True,True,0
2023-08-03,yahoo.com,0.19,205.58.243.57,False,False,False,http://hwvhg.com,True,False,False,0
